date,lat,lon,CO_mol_per_m2,qa_value
,18.839706,109.131325,0.04359043,0.7
,18.853924,109.1973,0.040999208,0.7
,18.86802,109.26335,0.04227878,0.7
,18.881994,109.32947,0.043197438,0.7
,18.895851,109.39568,0.045170918,0.7
,18.909594,109.462006,0.041774664,0.7
,18.923223,109.52844,0.035344005,0.7
,18.93674,109.595,0.04012106,0.7
,18.950151,109.66171,0.041125536,0.7
,18.963451,109.72858,0.039782062,0.7
,18.976648,109.7956,0.037873626,0.7
,18.98974,109.862816,0.035967574,0.7
,19.00273,109.93022,0.043137353,1.0
,19.01562,109.99783,0.041469503,0.7
,16.580206,102.02855,0.03599968,0.7
,16.63693,102.16421,0.037256658,0.7
,16.692059,102.29688,0.03700491,0.7
,16.745667,102.42671,0.039259788,0.7
,16.79782,102.55383,0.030589761,0.7
,16.848585,102.67836,0.039327167,0.7
,16.898022,102.80042,0.036720917,0.7
,16.946184,102.92013,0.03910879,0.7
,16.99313,103.03757,0.03792121,0.7
,17.038906,103.15285,0.03822269,0.7
,17.083563,103.26606,0.03945136,0.7
,17.127142,103.37728,0.038642906,0.7
,17.169685,103.48661,0.03657523,0.7
,17.211237,103.59411,0.036884315,0.7
,17.251831,103.69987,0.03975657,0.7
,17.330296,103.906395,0.043591894,0.7
,17.368233,104.0073,0.040437154,0.7
,17.405346,104.10672,0.042400908,0.7
,17.477224,104.30131,0.0426332,0.7
,17.512043,104.39659,0.046119463,0.7
,17.546148,104.490585,0.041507795,0.7
,17.579567,104.58336,0.04760391,0.7
,17.61232,104.67495,0.04206684,0.7
,17.64443,104.76539,0.045143895,0.7
,17.675919,104.85474,0.04284364,0.7
,17.706806,104.94302,0.037600894,0.7
,17.737114,105.0303,0.04786443,0.7
,17.766857,105.11658,0.040240772,0.7
,17.796057,105.20191,0.043522708,0.7
,17.824728,105.28633,0.03385402,0.7
,17.85289,105.36987,0.045926724,0.7
,17.880554,105.45256,0.03402108,0.7
,17.96073,105.69582,0.03413327,0.7
,18.011967,105.85429,0.04453,0.7
,18.03696,105.93248,0.03860625,0.7
,18.061556,106.01001,0.04300095,0.7
,18.085762,106.086914,0.044462543,0.7
,18.10959,106.16321,0.049612764,0.7
,18.133053,106.238914,0.05239767,0.7
,18.15616,106.31405,0.044307537,0.7
,18.201347,106.462715,0.04109242,1.0
,18.223446,106.53628,0.048549477,0.7
,18.245228,106.60937,0.048242755,0.7
,18.2667,106.681984,0.04426215,0.7
,18.287872,106.75416,0.047640845,0.7
,18.308752,106.8259,0.04414436,0.7
,18.32935,106.89723,0.044581935,1.0
,18.369719,107.038734,0.04573968,1.0
,18.389507,107.10894,0.044662807,1.0
,18.409042,107.1788,0.044258032,0.7
,18.428328,107.24833,0.043576624,1.0
,18.44737,107.31755,0.04651213,0.7
,18.466179,107.386475,0.047117658,1.0
,18.484758,107.45512,0.04513204,1.0
,18.503113,107.5235,0.049560808,1.0
,18.52125,107.59161,0.04210465,1.0
,18.539175,107.6595,0.04402809,1.0
,18.556892,107.72716,0.048196353,1.0
,18.57441,107.79461,0.042525586,1.0
,18.591728,107.86186,0.038554613,1.0
,18.608856,107.92893,0.045174137,1.0
,18.642551,108.06257,0.047925096,0.7
,18.65913,108.12917,0.044592027,0.7
,18.675535,108.19563,0.04661073,0.7
,18.691769,108.261986,0.045068666,0.7
,18.707838,108.32823,0.041512165,0.7
,18.755085,108.52645,0.03709731,0.7
,18.770527,108.59239,0.035841595,0.7
,18.78582,108.658295,0.04260217,1.0
,18.800968,108.72417,0.050360776,0.7
,18.815977,108.790016,0.04816214,0.7
,18.830845,108.855865,0.03695495,0.7
,18.84558,108.921715,0.03866036,0.7
,18.86018,108.98759,0.043610677,0.7
,18.874651,109.05348,0.04427544,0.7
,18.888994,109.11942,0.040782306,0.7
,18.903212,109.185425,0.0374546,0.7
,18.917309,109.25149,0.041614495,0.7
,18.931286,109.31763,0.04284957,0.7
,18.945145,109.38386,0.038838882,0.7
,18.958889,109.450195,0.041095473,1.0
,18.986038,109.58324,0.043151375,0.7
,18.999447,109.64996,0.042067014,0.7
,19.01275,109.71684,0.043616734,0.7
,19.025948,109.7839,0.03825923,0.7
,19.03904,109.85113,0.040931523,0.7
,19.05203,109.91856,0.044499766,1.0
,19.06492,109.98619,0.044768374,0.7
,16.62894,102.01487,0.038486518,0.7
,16.685682,102.15056,0.036923315,0.7
,16.740828,102.28326,0.036048554,0.7
,16.794453,102.41311,0.03635764,0.7
,16.846622,102.54026,0.03419072,0.7
,16.897402,102.66482,0.039121408,0.7
,16.946854,102.7869,0.03716943,0.7
,16.995031,102.906624,0.038692527,0.7
,17.04199,103.02409,0.03999121,0.7
,17.08778,103.1394,0.03679742,0.7
,17.132448,103.25263,0.04016918,0.7
,17.17604,103.363884,0.039977543,0.7
,17.218597,103.473236,0.03535714,0.7
,17.26016,103.58076,0.039396863,0.7
,17.300766,103.68654,0.03934766,0.7
,17.379251,103.89311,0.04200766,0.7
,17.417198,103.99405,0.035188828,0.7
,17.454323,104.09348,0.04383019,0.7
,17.52622,104.28812,0.0418049,0.7
,17.561047,104.38342,0.045241497,0.7
,17.595161,104.47744,0.039148185,0.7
,17.62859,104.57024,0.045470838,0.7
,17.66135,104.66184,0.039642632,0.7
,17.69347,104.75231,0.044812184,0.7
,17.724966,104.84168,0.036657877,0.7
,17.755863,104.929985,0.041675556,0.7
,17.786177,105.01727,0.039675564,0.7
,17.815928,105.10358,0.047239233,0.7
,17.845135,105.188934,0.038195312,0.7
,17.873814,105.27338,0.036611658,0.7
,17.901981,105.35693,0.0525196,0.7
,17.929653,105.439644,0.035016917,0.7
,17.956844,105.52154,0.043751825,0.7
,18.061096,105.84147,0.04528514,0.7
,18.110697,105.99724,0.034932885,0.7
,18.134909,106.074165,0.04699591,0.7
,18.158743,106.150475,0.042899072,0.7
,18.18221,106.2262,0.046091378,0.7
,18.205322,106.30135,0.046997216,0.7
,18.228088,106.37597,0.043733466,0.7
,18.250519,106.45006,0.04350924,0.7
,18.272623,106.52364,0.048366517,0.7
,18.294409,106.59675,0.04934265,0.7
,18.315886,106.66939,0.052845534,0.7
,18.337063,106.74158,0.04490947,0.7
,18.357946,106.81334,0.03926233,0.7
,18.378548,106.88469,0.050390955,0.7
,18.39887,106.95565,0.044559408,0.7
,18.418926,107.02624,0.046491455,0.7
,18.438719,107.09646,0.04525832,0.7
,18.458256,107.166336,0.04214867,0.7
,18.477545,107.235886,0.042624228,1.0
,18.496593,107.30513,0.046545226,1.0
,18.515404,107.37407,0.048206564,1.0
,18.533987,107.44273,0.042818222,1.0
,18.570486,107.57927,0.043813746,1.0
,18.588413,107.64717,0.04830914,1.0
,18.606134,107.71485,0.049453538,1.0
,18.623653,107.78232,0.04078572,1.0
,18.640976,107.84959,0.03836956,1.0
,18.658106,107.91668,0.044995118,1.0
,18.691809,108.050354,0.045062665,0.7
,18.70839,108.116974,0.046016898,0.7
,18.724796,108.18346,0.04757732,0.7
,18.741034,108.249825,0.04117383,0.7
,18.757105,108.316086,0.043982837,1.0
,18.788763,108.44834,0.04331461,1.0
,18.80436,108.51436,0.042093653,0.7
,18.819803,108.58033,0.039581746,0.7
,18.835098,108.64625,0.042773962,1.0
,18.850248,108.712135,0.047738895,0.7
,18.880129,108.84387,0.044416625,0.7
,18.894865,108.909744,0.043649063,0.7
,18.909468,108.97563,0.045641057,0.7
,18.938286,109.10751,0.040017202,0.7
,18.952505,109.17352,0.044051465,0.7
,18.966604,109.23961,0.043582145,0.7
,18.980581,109.30577,0.042173684,0.7
,18.994442,109.372025,0.046177864,0.7
,19.008186,109.43838,0.042190567,0.7
,19.021818,109.50485,0.035719357,0.7
,19.03534,109.57146,0.03657479,0.7
,19.062054,109.70511,0.045229346,0.7
,19.07525,109.77218,0.039311867,0.7
,19.088345,109.839424,0.0411146,0.7
,19.101337,109.906876,0.044358265,1.0
,19.114227,109.974525,0.04277674,0.7
,16.677649,102.00117,0.038414124,0.7
,16.734407,102.13688,0.037343882,0.7
,16.78957,102.26961,0.0362906,0.7
,16.84321,102.39949,0.038029466,0.7
,16.895397,102.526665,0.035980698,0.7
,16.946194,102.651245,0.037475865,0.7
,16.995659,102.77336,0.035667293,0.7
,17.043852,102.89311,0.040175818,0.7
,17.090826,103.010605,0.040045787,0.7
,17.13663,103.12593,0.039532993,0.7
,17.18131,103.23919,0.040085215,0.7
,17.224915,103.35047,0.03994997,0.7
,17.267485,103.45984,0.038569674,0.7
,17.30906,103.56739,0.03792129,0.7
,17.349676,103.673195,0.0375449,0.7
,17.428185,103.879814,0.04292736,0.7
,17.466143,103.980774,0.037982073,0.7
,17.503277,104.08024,0.04363685,0.7
,17.575193,104.27491,0.042864837,0.7
,17.610031,104.37024,0.046714704,0.7
,17.644156,104.46428,0.043066666,1.0
,17.677591,104.5571,0.045482088,0.7
,17.710361,104.64873,0.04053639,0.7
,17.742489,104.73921,0.048574686,0.7
,17.773994,104.828606,0.0397366,0.7
,17.804897,104.91694,0.040567167,0.7
,17.83522,105.00424,0.038997076,0.7
,17.864979,105.09057,0.044806223,0.7
,17.894194,105.17595,0.040395297,0.7
,17.922878,105.26041,0.03487678,0.7
,17.951054,105.343994,0.04383673,0.7
,17.978733,105.42672,0.03597838,0.7
,18.032663,105.58975,0.022941148,0.7
,18.08479,105.74973,0.043257263,0.7
,18.135214,105.90688,0.033934858,0.7
,18.184036,106.0614,0.043719273,0.7
,18.254467,106.28865,0.043007843,0.7
,18.277239,106.36329,0.037702598,0.7
,18.299673,106.43739,0.04644878,0.7
,18.321783,106.511,0.04893213,0.7
,18.343573,106.58412,0.04798367,0.7
,18.365055,106.65678,0.047251776,0.7
,18.42773,106.87215,0.049310114,0.7
,18.44806,106.94312,0.04444868,0.7
,18.468117,107.013725,0.046827726,0.7
,18.487913,107.08397,0.0443936,0.7
,18.507456,107.15386,0.0440281,0.7
,18.526749,107.223434,0.043125324,1.0
,18.5458,107.292694,0.043874104,0.7
,18.564615,107.36166,0.048186727,1.0
,18.5832,107.430336,0.04193653,1.0
,18.601562,107.49875,0.050145853,1.0
,18.619707,107.56691,0.043222327,1.0
,18.637638,107.63483,0.047244336,1.0
,18.655363,107.70253,0.047092374,1.0
,18.672886,107.77001,0.043688726,1.0
,18.69021,107.8373,0.03831551,0.7
,18.707344,107.90441,0.04084365,1.0
,18.741053,108.038124,0.047051247,0.7
,18.757635,108.10476,0.045078404,0.7
,18.774046,108.171265,0.0450254,0.7
,18.790285,108.237656,0.0430835,0.7
,18.806358,108.30393,0.042921644,1.0
,18.85362,108.502266,0.040357593,0.7
,18.869066,108.56825,0.03990596,0.7
,18.884365,108.634186,0.04378118,1.0
,18.899517,108.700096,0.04866702,0.7
,18.929401,108.83187,0.03872458,0.7
,18.94414,108.89776,0.039631877,0.7
,18.958744,108.96367,0.046774443,0.7
,18.973219,109.0296,0.042813666,0.7
,18.987566,109.09558,0.04396094,0.7
,19.001787,109.16162,0.044735387,0.7
,19.015886,109.22772,0.045414876,0.7
,19.029867,109.2939,0.038807027,0.7
,19.043728,109.360176,0.046068583,0.7
,19.057476,109.42655,0.04449235,0.7
,19.071108,109.49304,0.035142574,0.7
,19.08463,109.55967,0.039560877,0.7
,19.111347,109.69336,0.043069668,1.0
,19.124546,109.760445,0.040140666,0.7
,19.13764,109.82771,0.040203806,0.7
,19.150633,109.89518,0.04292669,0.7
,19.163525,109.96286,0.046374597,0.7
,16.783161,102.123276,0.040093668,0.7
,16.83834,102.25603,0.034443755,0.7
,16.891996,102.38593,0.038733434,0.7
,16.944199,102.51313,0.034279995,0.7
,16.99501,102.63774,0.038417906,0.7
,17.04449,102.75988,0.03705865,0.7
,17.092697,102.879654,0.040633556,0.7
,17.139685,102.99717,0.038278654,0.7
,17.185501,103.11252,0.039079122,0.7
,17.230194,103.22581,0.04205007,0.7
,17.273811,103.337105,0.040226933,0.7
,17.316393,103.4465,0.041733775,0.7
,17.398607,103.6599,0.03851131,0.7
,17.438316,103.76404,0.03504938,0.7
,17.477137,103.86657,0.042473115,0.7
,17.515104,103.967545,0.04113479,0.7
,17.55225,104.06703,0.044811,0.7
,17.624186,104.26176,0.046936374,0.7
,17.65903,104.3571,0.04559597,0.7
,17.693165,104.451164,0.042676304,0.7
,17.726608,104.544,0.042103615,0.7
,17.759386,104.63565,0.04330617,0.7
,17.791523,104.726166,0.047831744,0.7
,17.823036,104.815575,0.037390396,0.7
,17.853947,104.90392,0.04430234,0.7
,17.884277,104.99126,0.044022143,0.7
,17.914043,105.07761,0.042330127,0.7
,17.943264,105.163,0.03866836,0.7
,17.971958,105.24748,0.037014958,0.7
,18.00014,105.331085,0.037268464,0.7
,18.027824,105.41383,0.034664836,0.7
,18.081768,105.576904,0.035164535,0.7
,18.133905,105.73693,0.040818285,0.7
,18.280499,106.20079,0.04243982,0.7
,18.303621,106.275986,0.04226118,0.7
,18.348839,106.42477,0.042689085,0.7
,18.37095,106.49839,0.04551544,0.7
,18.392746,106.57153,0.047695655,0.7
,18.414232,106.64421,0.050165888,0.7
,18.43542,106.71644,0.046450607,0.7
,18.456312,106.78824,0.0389383,0.7
,18.476921,106.85963,0.040068526,0.7
,18.497253,106.930626,0.037828125,0.7
,18.517317,107.00124,0.040214077,0.7
,18.537117,107.07151,0.047600657,0.7
,18.556662,107.141426,0.043165676,0.7
,18.575958,107.21101,0.04426665,1.0
,18.595015,107.2803,0.046631306,0.7
,18.613832,107.34927,0.04874671,1.0
,18.632421,107.41797,0.04376356,1.0
,18.650787,107.486404,0.05061079,1.0
,18.668936,107.55458,0.045378476,1.0
,18.68687,107.62252,0.04716053,1.0
,18.704597,107.69024,0.04650539,1.0
,18.722122,107.757744,0.04418042,1.0
,18.73945,107.82505,0.039335053,1.0
,18.756586,107.89218,0.04460237,1.0
,18.7903,108.02593,0.04392626,0.7
,18.806887,108.09258,0.04453522,1.0
,18.8233,108.15911,0.043802395,0.7
,18.855618,108.29181,0.040235173,0.7
,18.902885,108.490204,0.042470608,0.7
,18.918335,108.556206,0.04103058,0.7
,18.933634,108.62216,0.04179547,1.0
,18.94879,108.688095,0.047640968,0.7
,18.963804,108.754,0.045311384,1.0
,18.978678,108.8199,0.03984155,0.7
,18.993418,108.88581,0.0408478,0.7
,19.008024,108.95174,0.049556147,0.7
,19.0225,109.01769,0.043111484,0.7
,19.036848,109.083694,0.042220864,0.7
,19.051073,109.14975,0.04112237,0.7
,19.065174,109.215866,0.041835554,0.7
,19.079155,109.28207,0.041083995,0.7
,19.093018,109.34836,0.044666942,0.7
,19.106766,109.41476,0.047697477,1.0
,19.120401,109.48127,0.041307177,0.7
,19.133923,109.54791,0.045224246,0.7
,19.147337,109.6147,0.045225732,0.7
,19.160643,109.68164,0.042808797,0.7
,19.173843,109.74875,0.039385084,0.7
,19.18694,109.81604,0.041763652,0.7
,19.199932,109.88353,0.04458407,0.7
,19.212824,109.951225,0.04374235,0.7
,16.831907,102.109566,0.037727624,0.7
,16.887104,102.24235,0.036157325,0.7
,16.940779,102.372284,0.03938104,0.7
,16.992996,102.49951,0.035600666,0.7
,17.043821,102.624146,0.038252197,0.7
,17.093317,102.74631,0.038412336,0.7
,17.141539,102.866104,0.04158177,0.7
,17.18854,102.98365,0.039857894,0.7
,17.279076,103.21233,0.042726822,0.7
,17.322706,103.32366,0.04224313,0.7
,17.3653,103.43308,0.03999028,0.7
,17.447536,103.64653,0.041102167,0.7
,17.487257,103.750694,0.03169947,0.7
,17.526089,103.85325,0.044993185,0.7
,17.564066,103.95425,0.042597916,0.7
,17.601221,104.05376,0.0437637,0.7
,17.673176,104.24853,0.04175133,0.7
,17.70803,104.34389,0.04940573,0.7
,17.742174,104.43798,0.043362897,0.7
,17.775625,104.53084,0.04340247,0.7
,17.808413,104.62251,0.043707013,0.7
,17.840557,104.71304,0.042080887,0.7
,17.872078,104.802475,0.0363284,0.7
,17.992336,105.149994,0.041731067,0.7
,18.021036,105.2345,0.034136426,0.7
,18.049225,105.318115,0.036614396,0.7
,18.076918,105.40089,0.033548623,0.7
,18.10413,105.48284,0.03522031,0.7
,18.130875,105.564,0.03336868,0.7
,18.157167,105.6444,0.038084403,0.7
,18.183023,105.72406,0.044209667,0.7
,18.352777,106.26326,0.043543022,0.7
,18.375559,106.33794,0.042995434,0.7
,18.398005,106.41208,0.031122712,0.7
,18.420122,106.485725,0.05059157,0.7
,18.441923,106.55889,0.050461516,0.7
,18.463413,106.631584,0.048932824,0.7
,18.484604,106.703835,0.042810388,0.7
,18.5055,106.77565,0.04065702,0.7
,18.526114,106.84706,0.041255224,0.7
,18.54645,106.918076,0.037296586,0.7
,18.566517,106.988716,0.041390885,0.7
,18.58632,107.059,0.050783847,0.7
,18.605871,107.12894,0.045167178,0.7
,18.625172,107.19855,0.04531914,1.0
,18.64423,107.267845,0.048683442,0.7
,18.663052,107.336845,0.048481073,0.7
,18.681644,107.40556,0.04505904,1.0
,18.700014,107.47401,0.04963707,1.0
,18.718164,107.542206,0.045970697,1.0
,18.736103,107.61017,0.044155154,1.0
,18.753832,107.6779,0.045639064,1.0
,18.77136,107.74543,0.043761186,1.0
,18.788692,107.81275,0.037385076,0.7
,18.805832,107.8799,0.04121348,1.0
,18.83955,108.01369,0.048689667,0.7
,18.85614,108.08036,0.047179136,1.0
,18.872555,108.146904,0.0453922,0.7
,18.904879,108.27965,0.041134585,1.0
,18.952152,108.478096,0.042611226,0.7
,18.967604,108.54411,0.035583388,0.7
,18.982906,108.61009,0.042088557,1.0
,18.998064,108.67604,0.046789158,0.7
,19.013079,108.74197,0.04460494,1.0
,19.027956,108.80789,0.038513474,0.7
,19.042696,108.87382,0.045618415,0.7
,19.057304,108.939766,0.04717652,0.7
,19.071783,109.00574,0.044012852,0.7
,19.086132,109.071754,0.045326304,0.7
,19.100357,109.13783,0.03951386,0.7
,19.11446,109.20397,0.043542806,0.7
,19.128443,109.27019,0.04534088,0.7
,19.142307,109.3365,0.046657864,0.7
,19.156057,109.402916,0.043940026,0.7
,19.169693,109.46945,0.04383394,0.7
,19.183218,109.53612,0.043908693,0.7
,19.236237,109.80432,0.041513328,0.7
,19.249231,109.871826,0.047219075,0.7
,19.262123,109.939545,0.044753555,0.7
,16.880661,102.09587,0.039176226,0.7
,16.935877,102.22868,0.038437005,0.7
,16.989567,102.35864,0.039402794,0.7
,17.0418,102.48589,0.03600144,0.7
,17.092642,102.61055,0.037145022,0.7
,17.142153,102.73274,0.037585292,0.7
,17.190388,102.85257,0.04073192,0.7
,17.237402,102.97014,0.04133145,0.7
,17.283245,103.08554,0.04126866,0.7
,17.327967,103.198875,0.043584704,0.7
,17.371607,103.31022,0.041271497,0.7
,17.414213,103.41967,0.04135301,0.7
,17.496475,103.63316,0.04069531,0.7
,17.536205,103.73735,0.035121568,0.7
,17.575048,103.83993,0.045715608,0.7
,17.613037,103.94095,0.040085446,0.7
,17.650202,104.04048,0.04493526,0.7
,17.722176,104.2353,0.04305438,0.7
,17.75704,104.33068,0.048976067,0.7
,17.791191,104.4248,0.04459293,0.7
,17.824654,104.51768,0.044479884,0.7
,17.857449,104.609375,0.039421756,0.7
,17.8896,104.69993,0.044676892,0.7
,17.921131,104.78938,0.03604388,0.7
,17.952059,104.87778,0.042984303,0.7
,17.982403,104.96515,0.045625757,0.7
,18.012184,105.05154,0.037270814,0.7
,18.04142,105.13698,0.0345787,0.7
,18.070127,105.221504,0.03950718,0.7
,18.098322,105.305145,0.034362502,0.7
,18.12602,105.38794,0.032861486,0.7
,18.15324,105.46991,0.031011436,0.7
,18.232153,105.7112,0.044297777,0.7
,18.378815,106.1753,0.041617777,0.7
,18.401947,106.250534,0.041600857,0.7
,18.424734,106.325226,0.041877676,0.7
,18.447184,106.3994,0.03796443,0.7
,18.469305,106.47306,0.050384186,0.7
,18.49111,106.54624,0.045322053,0.7
,18.512606,106.61896,0.04166048,0.7
,18.5338,106.69122,0.0416051,0.7
,18.554703,106.76306,0.041526742,0.7
,18.57532,106.834496,0.037053578,0.7
,18.595661,106.90553,0.039280552,0.7
,18.615732,106.97619,0.043343086,0.7
,18.63554,107.046486,0.04105075,0.7
,18.655094,107.11645,0.047174517,0.7
,18.674398,107.18607,0.042002797,0.7
,18.69346,107.25539,0.047930226,0.7
,18.712286,107.32441,0.046211645,0.7
,18.730883,107.39314,0.04285487,0.7
,18.767408,107.52983,0.0478161,0.7
,18.785349,107.59781,0.048069876,1.0
,18.803083,107.665565,0.046050195,1.0
,18.820616,107.73311,0.043196283,1.0
,18.83795,107.80045,0.039504766,0.7
,18.855091,107.867615,0.040809155,1.0
,18.888817,108.00144,0.043679677,0.7
,18.905409,108.06814,0.044305712,1.0
,18.921825,108.1347,0.04721365,0.7
,18.938074,108.20114,0.045667138,0.7
,18.954155,108.26748,0.040612966,1.0
,19.001436,108.46598,0.03789402,0.7
,19.01689,108.53202,0.03929983,0.7
,19.032194,108.59802,0.04184984,0.7
,19.047354,108.66399,0.04889201,0.7
,19.07725,108.795876,0.0424834,1.0
,19.091993,108.861824,0.046396453,0.7
,19.106604,108.92779,0.045745168,0.7
,19.121082,108.99378,0.044338003,0.7
,19.135435,109.05982,0.04300392,0.7
,19.149662,109.12591,0.03940249,0.7
,19.163767,109.19207,0.04650013,0.7
,19.191616,109.32464,0.043542698,0.7
,19.205368,109.391075,0.045385107,0.7
,19.219004,109.457634,0.044027455,0.7
,19.23253,109.524315,0.042479113,0.7
,19.29855,109.86013,0.047018833,0.7
,19.311443,109.927864,0.04569011,0.7
,19.324238,109.99582,0.044708084,0.7
,16.929419,102.08217,0.039720193,0.7
,16.98465,102.215004,0.035814542,0.7
,17.038357,102.34499,0.03941811,0.7
,17.090605,102.47227,0.03629723,0.7
,17.141462,102.596954,0.037643913,0.7
,17.190987,102.71917,0.036156386,0.7
,17.239237,102.83902,0.041619107,0.7
,17.286264,102.95661,0.039378405,0.7
,17.33212,103.072044,0.041823845,0.7
,17.376854,103.1854,0.04311018,0.7
,17.42051,103.296776,0.04140255,0.7
,17.463125,103.40624,0.041114967,0.7
,17.504747,103.51389,0.038932823,0.7
,17.54541,103.61978,0.04163812,0.7
,17.585152,103.724,0.033797085,0.7
,17.624004,103.8266,0.044550695,0.7
,17.662004,103.92764,0.040664583,0.7
,17.699179,104.0272,0.04614806,0.7
,17.735558,104.12532,0.048076324,0.7
,17.771172,104.22206,0.043468922,0.7
,17.806046,104.317474,0.049171884,0.7
,17.840206,104.411606,0.041699268,0.7
,17.873676,104.50451,0.042891704,0.7
,17.906479,104.59623,0.042953085,0.7
,17.938639,104.686806,0.04425958,0.7
,17.970177,104.77628,0.0366036,0.7
,18.001112,104.8647,0.043305177,0.7
,18.031464,104.952095,0.040783767,0.7
,18.061253,105.038506,0.041133054,0.7
,18.090496,105.12396,0.03635942,0.7
,18.11921,105.20851,0.038196027,0.7
,18.147411,105.292175,0.03830413,0.7
,18.175117,105.374985,0.034597754,0.7
,18.281273,105.698326,0.042274423,0.7
,18.306715,105.77733,0.043182544,0.7
,18.473896,106.31252,0.04030289,0.7
,18.496351,106.38671,0.035208907,0.7
,18.540287,106.53359,0.042168804,0.7
,18.561787,106.60633,0.042056017,0.7
,18.582985,106.67861,0.048901413,0.7
,18.603891,106.75047,0.03866533,0.7
,18.624514,106.82192,0.037895035,0.7
,18.644857,106.89298,0.041578792,0.7
,18.664932,106.96366,0.04655094,0.7
,18.684746,107.03397,0.044920854,0.7
,18.704302,107.10395,0.04058221,0.7
,18.72361,107.1736,0.043453366,0.7
,18.742676,107.242935,0.046804737,0.7
,18.761505,107.31197,0.0494043,0.7
,18.780104,107.38073,0.041608956,0.7
,18.798481,107.44922,0.05251354,1.0
,18.816637,107.517456,0.046034317,0.7
,18.834581,107.58545,0.04480018,1.0
,18.852318,107.65322,0.04660179,1.0
,18.869852,107.72079,0.044170994,1.0
,18.88719,107.788155,0.03692815,1.0
,18.904335,107.85533,0.04493009,1.0
,18.938065,107.989204,0.04445274,0.7
,18.95466,108.05591,0.04219293,1.0
,18.97108,108.12249,0.04633591,1.0
,18.98733,108.18896,0.044654828,0.7
,19.003412,108.25531,0.04080121,1.0
,19.050703,108.45387,0.042192616,0.7
,19.066156,108.51993,0.038694657,0.7
,19.081463,108.585945,0.04476325,1.0
,19.096624,108.65193,0.04699974,0.7
,19.111645,108.7179,0.045073915,1.0
,19.126524,108.78386,0.0445403,1.0
,19.14127,108.84982,0.045942422,0.7
,19.155882,108.91581,0.048356052,0.7
,19.170362,108.98183,0.047217097,0.7
,19.184715,109.04788,0.04424635,0.7
,19.198944,109.11399,0.045625288,0.7
,19.21305,109.180176,0.047661122,0.7
,19.227036,109.24643,0.047096115,0.7
,19.268293,109.44581,0.03779763,0.7
,19.28182,109.51251,0.038797818,0.7
,19.321749,109.71353,0.03510274,0.7
,19.334848,109.78088,0.03683656,0.7
,19.360739,109.91618,0.04178072,0.7
,19.373535,109.98416,0.044070978,0.7
,16.978176,102.06846,0.037499007,0.7
,17.033424,102.20132,0.036210876,0.7
,17.087147,102.33134,0.04029119,0.7
,17.13941,102.45863,0.03597163,0.7
,17.190283,102.58335,0.041114017,0.7
,17.239822,102.70559,0.03697427,0.7
,17.288086,102.82547,0.0425557,0.7
,17.335127,102.943085,0.039173342,0.7
,17.380997,103.05854,0.042490836,0.7
,17.425743,103.17192,0.041195307,0.7
,17.46941,103.28332,0.041499667,0.7
,17.51204,103.392815,0.041139077,1.0
,17.55367,103.50049,0.038894568,0.7
,17.594345,103.60641,0.040070005,0.7
,17.634098,103.71065,0.03545645,0.7
,17.672962,103.81326,0.042674713,0.7
,17.71097,103.91434,0.039634995,0.7
,17.748154,104.013916,0.043811895,0.7
,17.784544,104.11206,0.044830423,0.7
,17.820166,104.208824,0.044933386,0.7
,17.85505,104.30425,0.047918886,0.7
,17.889217,104.398415,0.04156582,0.7
,17.922697,104.49134,0.042500284,0.7
,17.95551,104.58308,0.042389452,0.7
,17.987677,104.673676,0.04373364,0.7
,18.019222,104.763176,0.035635024,0.7
,18.050165,104.851616,0.037945766,0.7
,18.080524,104.93903,0.04152887,0.7
,18.110321,105.02547,0.04246922,0.7
,18.13957,105.11095,0.040312015,0.7
,18.168291,105.19551,0.042994324,0.7
,18.196499,105.2792,0.039653264,0.7
,18.330393,105.685455,0.049117964,0.7
,18.35584,105.76447,0.037220404,0.7
,18.380875,105.84281,0.039402384,0.7
,18.405508,105.92049,0.045703456,0.7
,18.429752,105.99753,0.033577252,0.7
,18.47712,106.1498,0.040222798,0.7
,18.610966,106.5937,0.04784949,0.7
,18.65308,106.737885,0.043589696,0.7
,18.673706,106.80935,0.03433904,0.7
,18.694054,106.880424,0.04294399,0.7
,18.714132,106.951126,0.04456624,0.7
,18.733948,107.02146,0.04616125,0.7
,18.75351,107.09145,0.040287238,0.7
,18.77282,107.161125,0.04547339,0.7
,18.79189,107.23048,0.050518457,0.7
,18.810722,107.29954,0.048493244,1.0
,18.829325,107.36831,0.04517881,0.7
,18.847704,107.43682,0.052267287,0.7
,18.865864,107.50507,0.04543549,0.7
,18.883812,107.57309,0.04691482,1.0
,18.901552,107.640884,0.046482574,1.0
,18.919088,107.708466,0.04377946,1.0
,18.936428,107.77585,0.040374424,1.0
,18.953577,107.84305,0.04191467,1.0
,18.987312,107.97696,0.044458624,0.7
,19.00391,108.043686,0.041518416,1.0
,19.020332,108.11028,0.044432305,1.0
,19.036585,108.176765,0.042181656,0.7
,19.05267,108.24314,0.04290473,1.0
,19.099966,108.44176,0.04102481,0.7
,19.115423,108.50784,0.03823817,0.7
,19.145895,108.63988,0.04918823,0.7
,19.160915,108.705864,0.04587975,1.0
,19.175798,108.77184,0.043149058,0.7
,19.205158,108.90383,0.04981065,0.7
,19.21964,108.96987,0.047415227,0.7
,19.233995,109.03594,0.04506107,0.7
